module_id,category_group,value,N_module,N_category,overlap,fold_enrichment,p_value,novel_candidates,potential_misclassifications,FDR,significant
8,Annotation,Extracellular matrix,24,26,9,6.375,1.4472480029419855e-06,ATAD3A; ATOH7; B3GALNT2; CAPN5; HMX1; KIF11; LRP2; LRRC32; MIR204; PAX6; RAB3GAP1; TSPAN12; TUBGCP6; VCAN; ZNF408,ADAMTS18; CLEC3B; COL11A1; COL2A1; COL4A4; COL4A5; COL9A1; COL9A2; COL9A3; EYS; FBLN5; IMPG1; IMPG2; NYX; SERAC1; TIMP3; USH2A,2.205605956483586e-05,True
2,Cat,Syndromic,35,261,32,1.5483,1.3045540911426547e-05,CFAP410; MVK; PCYT1A,ABCC6; ABHD12; ACBD5; ADGRV1; AGXT; AIRE; ALPK1; AMACR; AMPD2; ANKRD17; ANTXR1; AP3B1; AP3B2; AP3D1; ARL13B; ARMC9; ARSG; ATAD3A; ATG7; ATXN1; ATXN7; B3GALNT2; BBIP1; BBS10; BBS12; BBS4; BBS5; BBS7; BBS9; BLOC1S3; BLOC1S5; BLOC1S6; BOLA3; BRAF; BRAT1; BTD; C19orf12; CCDC88A; CDC42; CDH23; CDH3; CEP104; CEP164; CEP41; CEP78; CHD7; CISD2; CLCN2; CLN8; CNNM4; COL18A1; COL4A1; COL4A4; COL4A5; CRIPT; CSPP1; CTNS; CTSD; CWC27; CYFIP2; CYP2U1; DCT; DDHD2; DHX16; DIAPH1; DNAJC19; DTNBP1; DYNC2I2; EDNRB; EIF2B4; ELOVL1; EMC1; EPG5; EPRS1; EXOSC2; FASTKD2; FDX2; FDXR; FRMD7; GATAD2B; GNB1; GTPBP2; HADHA; HESX1; HIKESHI; HMX1; HPS1; HPS3; HPS4; HPS5; HPS6; HSD17B10; IBA57; IFT27; IFT74; ISCA2; JAG1; KIAA0586; KIF1A; KIF3B; KLC2; LAMA1; LAMB1; LAMB2; LAMP2; LIG3; LRMDA; LRP2; LRRC32; LRRC8C; LYST; LZTFL1; MAB21L2; MAG; MCOLN1; MECR; MED12; MFF; MFN2; MFRP; MITF; MKKS; MMACHC; MPZ; MSTO1; MT-ATP6; MT-CO2; MT-ND3; MT-TE; MT-TH; MT-TL1; MT-TP; MT-TS2; MT-TV; MTO1; MTRFR; MYO7A; NADK2; NARS2; NBAS; NDUFAF2; NDUFS2; NEUROD1; NGLY1; NPHP1; NPHP4; NR2F1; OAT; OCA2; OTX2; PANK2; PARS2; PAX2; PCCB; PCDH15; PDE6D; PDXK; PGK1; PISD; PMM2; PNPLA6; PNPT1; POLG; POMT1; PPT1; PRPS1; PTCD3; PTPN23; PUF60; PYGM; RAB3GAP1; RBP4; RERE; RIMS2; RNF170; RTN4IP1; SACS; SCAPER; SCLT1; SDCCAG8; SDHA; SDHB; SERAC1; SGSH; SIX6; SLC19A2; SLC19A3; SLC24A5; SLC25A46; SLC38A3; SLC44A1; SLC45A2; SLC52A2; SLC6A6; SNF8; SOX2; SPG11; SPTLC1; ST3GAL5; STAMBP; STN1; STX3; TFG; TIMM8A; TMEM138; TMEM218; TMEM231; TMEM67; TPP1; TRAF3IP1; TRAPPC12; TRNT1; TSFM; TTPA; TUB; TUBB4B; TUBGCP4; TUBGCP6; TYR; TYRP1; UCHL1; USH1C; USH1G; WFS1; WHRN; YARS1; ZFYVE26; ZNF423; ZNHIT3,0.00019116734950975055,True
5,Cat,Syndromic,26,261,25,1.6284,1.3772400300903432e-05,GPR143,ABCC6; ABHD12; ACBD5; ADGRV1; AGXT; AIRE; ALDH3A2; ALPK1; AMACR; AMPD2; ANKRD17; ANTXR1; AP3B2; ARL13B; ARMC9; ARSG; ATAD3A; ATG7; ATP6V1A; ATXN1; ATXN7; B3GALNT2; BBIP1; BBS10; BBS12; BBS4; BBS5; BBS7; BBS9; BOLA3; BRAF; BRAT1; BTD; C19orf12; CCDC88A; CDC42; CDH23; CDH3; CEP104; CEP164; CEP41; CEP78; CHD7; CLCN2; CLCN3; CLN8; CNNM4; COG4; COL11A1; COL18A1; COL2A1; COL4A1; COL4A4; COL4A5; COL9A1; COL9A2; COL9A3; CRIPT; CSPP1; CTC1; CTNS; CTSD; CWC27; CYFIP2; CYP2R1; CYP2U1; DDHD2; DHX16; DNAJC19; DPM1; DYNC2I2; EIF2B4; ELOVL1; EMC1; EPRS1; ERCC3; ERCC6; ERCC8; EXOSC2; FASTKD2; FDX2; FDXR; FRMD7; GATAD2B; GJA1; GNB1; GTPBP2; HADHA; HESX1; HIKESHI; HMX1; HSD17B10; IBA57; IFT27; IFT74; IKBKG; ISCA2; JAG1; KIAA0586; KIF1A; KIF3B; KLC2; LAMA1; LAMB1; LAMB2; LAMP2; LETM1; LIG3; LRP2; LRRC32; LRRC8C; LZTFL1; MAB21L2; MAG; MAN2B1; MCOLN1; MECR; MED12; MFF; MFN2; MFRP; MKKS; MKS1; MMACHC; MPZ; MSTO1; MT-ATP6; MT-CO2; MT-ND3; MT-TE; MT-TH; MT-TL1; MT-TP; MT-TS2; MT-TV; MTO1; MTRFR; MYO7A; NADK2; NARS2; NBAS; NDUFAF2; NDUFS2; NEUROD1; NGLY1; NPHP1; NPHP4; NR2F1; OAT; OTX2; PANK2; PARS2; PAX2; PCCB; PCDH15; PDE6D; PDXK; PEX1; PEX2; PEX6; PEX7; PGK1; PHYH; PISD; PMM2; PNPLA6; PNPT1; POLG; POMT1; PPP1R21; PPT1; PRPS1; PTCD3; PTPN23; PUF60; PYGM; RAB3GAP1; RBP4; RERE; RIMS2; RNF170; RNU4ATAC; RTN4IP1; SACS; SCAPER; SCLT1; SDCCAG8; SDHA; SDHB; SERAC1; SGSH; SIX6; SLC19A2; SLC19A3; SLC25A46; SLC38A3; SLC44A1; SLC52A2; SLC6A6; SNF8; SNX10; SOX2; SPG11; SPTLC1; SRD5A3; ST3GAL5; STAMBP; STX3; TFG; TIMM8A; TINF2; TMEM138; TMEM218; TMEM231; TMEM67; TPP1; TRAF3IP1; TRAPPC12; TREX1; TRNT1; TSFM; TTPA; TUB; TUBB4B; TUBGCP4; TUBGCP6; UCHL1; USH1C; USH1G; VPS13B; WFS1; WHRN; YARS1; ZFYVE26; ZNF423; ZNHIT3,0.00019434387091274845,True
0,Category,RP,63,77,24,2.1868,1.6540152356871013e-05,ABCA4; ADAMTS18; ALPK1; BEST1; C1QTNF5; CFH; CHM; CLCN2; CLEC3B; CTNNA1; EFEMP1; ELOVL4; GUCA1A; GUCY2D; IGFBP7; IMPG1; KCNV2; KIF3B; MAPKAPK3; MFRP; MFSD8; OAT; PISD; PLA2G5; PROM1; RAB28; RBP4; RS1; RTN4IP1; SAMD7; SLC38A8; SLC6A6; TEAD1; TIMP3; TLCD3B; TRNT1; TTLL5; TUB; TUBGCP4,AHI1; AIPL1; ARL2BP; ARL3; ARL6; BBS1; BBS2; CC2D2A; CEP83; CERKL; CFAP410; CFAP418; CLCC1; CLN3; CLRN1; COQ2; COQ5; COQ8B; CRB1; CYP4V2; DHDDS; DYNC2H1; FLVCR1; HGSNAT; HK1; IDH3B; IFT140; IFT172; IMPDH1; LRAT; MVK; NR2E3; OFD1; PDE6B; POMGNT1; PRCD; RCBTB1; RDH12; RHO; RLBP1; RP1; RPE65; RPGR; SAG; SLC24A1; SPATA7; TMEM216; TOPORS; TTC8; TULP1; UBAP1L; USH2A; ZNF408,0.000225064215998852,True
1,Cat,Syndromic,56,261,47,1.4213,2.106222554489003e-05,AFG3L2; AP5Z1; COQ2; COQ5; FBLN5; FLVCR1; HK1; OPA3; SPG7,ABCC6; ADGRV1; AGXT; AIRE; ALDH3A2; ALPK1; AMACR; ANKRD17; ANTXR1; AP3B1; AP3B2; AP3D1; ARL13B; ARMC9; ARSG; ATAD3A; ATG7; ATP6V1A; B3GALNT2; BBIP1; BBS10; BBS12; BBS4; BBS5; BBS7; BBS9; BLOC1S3; BLOC1S5; BLOC1S6; BOLA3; BRAF; BTD; CCDC88A; CDC42; CDH23; CDH3; CEP104; CEP164; CEP41; CEP78; CHD7; CISD2; CLCN2; CLCN3; CLN8; CNNM4; COG4; COL11A1; COL18A1; COL2A1; COL4A1; COL4A4; COL4A5; COL9A1; COL9A2; COL9A3; CRIPT; CSPP1; CTC1; CTNS; CTSD; CWC27; CYFIP2; CYP2R1; DCT; DIAPH1; DNAJC19; DPM1; DTNBP1; DYNC2I2; EDNRB; EIF2B4; EMC1; EPG5; ERCC3; ERCC6; ERCC8; EXOSC2; FDX2; FDXR; FRMD7; GATAD2B; GJA1; GTPBP2; HADHA; HESX1; HMX1; HPS1; HPS3; HPS4; HPS5; HPS6; HSD17B10; IBA57; IFT27; IFT74; IKBKG; ISCA2; KIAA0586; KIF3B; LAMB2; LAMP2; LETM1; LRMDA; LRP2; LRRC32; LRRC8C; LYST; LZTFL1; MAB21L2; MAN2B1; MCOLN1; MECR; MED12; MFF; MFRP; MITF; MKKS; MKS1; MMACHC; MSTO1; MT-ATP6; MT-CO2; MT-ND3; MT-TE; MT-TH; MT-TL1; MT-TP; MT-TS2; MT-TV; MTO1; MYO7A; NADK2; NARS2; NBAS; NDUFAF2; NDUFS2; NEUROD1; NGLY1; NPHP1; NPHP4; NR2F1; OAT; OCA2; OTX2; PARS2; PAX2; PCCB; PCDH15; PDE6D; PEX1; PEX2; PEX6; PEX7; PGK1; PHYH; PISD; PMM2; PNPLA6; POLG; POMT1; PPP1R21; PPT1; PTCD3; PTPN23; PUF60; PYGM; RAB3GAP1; RBP4; RERE; RIMS2; RNU4ATAC; RTN4IP1; SCAPER; SCLT1; SDCCAG8; SDHA; SDHB; SERAC1; SGSH; SIX6; SLC19A2; SLC24A5; SLC38A3; SLC45A2; SLC6A6; SNX10; SOX2; SRD5A3; STAMBP; STN1; STX3; TINF2; TMEM138; TMEM218; TMEM231; TMEM67; TRAF3IP1; TREX1; TRNT1; TSFM; TUB; TUBB4B; TUBGCP4; TUBGCP6; TYR; TYRP1; USH1C; USH1G; VPS13B; WFS1; WHRN; ZNF423; ZNHIT3,0.00027671406664148623,True
12,Cat,Non-syndromic,16,127,12,2.6102,0.00012607772363740246,ATG7; IQCB1; NMNAT1; TUBB4B,ABCA4; ADAM9; ADAMTS18; ATF6; ATOH7; BEST1; C1QTNF5; CABP4; CACNA1F; CACNA2D4; CAPN5; CDHR1; CEP83; CERKL; CFH; CHM; CLCC1; CLEC3B; CNGA1; CNGA3; CNGB3; COQ5; COQ8B; CTNNA1; CTNND1; CYP4V2; DHDDS; DHX38; DNM1L; DRAM2; EFEMP1; ELOVL4; EYS; FBLN5; FZD4; GNAT1; GNAT2; GNB3; GPR143; GPR179; GRK1; GRM6; GUCA1A; GUCY2D; IDH3A; IDH3B; IGFBP7; IMPG1; IMPG2; KCNV2; KIAA1549; KIZ; LRIT3; LRP5; MAK; MAPKAPK3; MCAT; MERTK; MIR204; MT-CO1; MT-CO3; MT-CYB; MT-ND1; MT-ND2; MT-ND4; MT-ND4L; NR2E3; NRL; NYX; OPN1LW; OPN1MW; OPN1SW; P3H2; PAX6; PCARE; PDE6B; PDE6C; PDE6G; PDE6H; PLA2G5; POC1B; PRCD; PROM1; PRPF3; PRPF31; PRPF8; PRPH2; RAB28; RAX2; RBP3; RDH5; REEP6; RGS9; RGS9BP; RHO; RLBP1; RP1; RP1L1; RP2; RPGRIP1; RS1; SAG; SAMD7; SLC24A1; SLC38A8; SNRNP200; TEAD1; THRB; TLCD3B; TOPORS; TRPM1; TSPAN12; UBAP1L; VCAN; ZNF408,0.0016011870901950112,True
15,Multiple.phenotype.non.syndromic,Yes,11,61,7,4.611,0.00014578655476519834,CNNM4; GNAT2; PDE6H; PTPN23,ABCA4; ABHD12; AIPL1; ALMS1; BEST1; C1QTNF5; CACNA1F; CDHR1; CEP164; CEP290; CERKL; CFAP418; CRB1; CRX; CTNNA1; CYP4V2; EYS; GNAT1; GUCA1A; GUCY2D; IFT140; IFT172; IMPDH1; IMPG1; IMPG2; INPP5E; KCNJ13; LRAT; MFSD8; MKS1; NMNAT1; NPHP1; NR2E3; PDE6B; PROM1; PRPH2; RAX2; RCBTB1; RDH12; RHO; RLBP1; RP1; RP1L1; RPE65; RPGRIP1; SAG; SCAPER; SDCCAG8; SLC24A1; SPATA7; TULP1; UBAP1L; WDR19; ZNF408,0.0017917637859851795,True
2,Annotation,Peroxisome organisation,35,5,4,10.1029,0.00015743055653187648,ALDH3A2; ATP6V1A; CFAP410; CLCN3; COG4; COL11A1; COL2A1; COL9A1; COL9A2; COL9A3; CTC1; CYP2R1; DPM1; ERCC3; ERCC6; ERCC8; GJA1; IKBKG; LETM1; MAN2B1; MKS1; MVK; PCYT1A; PHYH; PPP1R21; RNU4ATAC; SNX10; SRD5A3; TINF2; TREX1; VPS13B,MFF,0.0018744075637076544,True
7,Cat,Syndromic,25,261,23,1.558,0.0002247176249369622,ARL2BP; DHDDS,ABCC6; ABHD12; ACBD5; ADGRV1; AGXT; AIRE; ALDH3A2; ALPK1; AMPD2; ANKRD17; ANTXR1; AP3B1; AP3D1; ARL13B; ARMC9; ARSG; ATAD3A; ATG7; ATP6V1A; ATXN1; ATXN7; B3GALNT2; BBIP1; BBS10; BBS12; BBS4; BBS5; BBS7; BBS9; BLOC1S3; BLOC1S5; BLOC1S6; BOLA3; BRAF; BRAT1; C19orf12; CCDC88A; CDC42; CDH23; CDH3; CEP104; CEP164; CEP41; CEP78; CHD7; CISD2; CLCN2; CLCN3; CLN8; CNNM4; COG4; COL11A1; COL18A1; COL2A1; COL4A1; COL4A4; COL4A5; COL9A1; COL9A2; COL9A3; CRIPT; CSPP1; CTC1; CTSD; CWC27; CYP2R1; CYP2U1; DCT; DDHD2; DHX16; DIAPH1; DPM1; DTNBP1; DYNC2I2; EDNRB; EIF2B4; ELOVL1; EMC1; EPG5; EPRS1; ERCC3; ERCC6; ERCC8; EXOSC2; FASTKD2; FDXR; FRMD7; GATAD2B; GJA1; GNB1; GTPBP2; HESX1; HIKESHI; HMX1; HPS1; HPS3; HPS4; HPS5; HPS6; IFT27; IFT74; IKBKG; ISCA2; JAG1; KIAA0586; KIF1A; KIF3B; KLC2; LAMA1; LAMB1; LAMB2; LETM1; LIG3; LRMDA; LRP2; LRRC32; LRRC8C; LYST; LZTFL1; MAB21L2; MAG; MAN2B1; MCOLN1; MECR; MED12; MFF; MFN2; MFRP; MITF; MKKS; MKS1; MPZ; MT-ATP6; MT-CO2; MT-ND3; MT-TH; MT-TL1; MT-TS2; MT-TV; MTO1; MTRFR; MYO7A; NARS2; NBAS; NDUFAF2; NDUFS2; NEUROD1; NGLY1; NPHP1; NPHP4; NR2F1; OAT; OCA2; OTX2; PANK2; PAX2; PCDH15; PDE6D; PDXK; PEX1; PEX2; PEX6; PEX7; PHYH; PISD; PMM2; PNPLA6; PNPT1; POLG; POMT1; PPP1R21; PPT1; PRPS1; PTCD3; PTPN23; PUF60; RAB3GAP1; RBP4; RERE; RIMS2; RNF170; RNU4ATAC; RTN4IP1; SACS; SCAPER; SCLT1; SDCCAG8; SDHA; SDHB; SGSH; SIX6; SLC19A3; SLC24A5; SLC25A46; SLC44A1; SLC45A2; SLC52A2; SLC6A6; SNF8; SNX10; SOX2; SPG11; SPTLC1; SRD5A3; ST3GAL5; STAMBP; STN1; STX3; TFG; TIMM8A; TINF2; TMEM138; TMEM218; TMEM231; TMEM67; TPP1; TRAF3IP1; TRAPPC12; TREX1; TRNT1; TSFM; TTPA; TUB; TUBB4B; TUBGCP4; TUBGCP6; TYR; TYRP1; UCHL1; USH1C; USH1G; VPS13B; WFS1; WHRN; YARS1; ZFYVE26; ZNF423; ZNHIT3,0.0025944671242721998,True
15,Category,CD/CRD,11,29,5,6.9279,0.000301285935026641,CNNM4; GNAT2; OPN1LW; OPN1MW; PDE6H; PTPN23,ABCA4; ADAM9; ADAMTS18; ALMS1; CACNA1F; CACNA2D4; CDHR1; CERKL; CRX; DRAM2; EYS; GUCA1A; GUCY2D; KCNV2; NMNAT1; POC1B; PROM1; RAB28; RAX2; RCBTB1; RPGRIP1; TLCD3B; TTLL5; UBAP1L,0.003376174742504418,True
14,Cat,Non-syndromic,13,127,10,2.6772,0.00036215694044740873,ACO2; FRMD7; TMEM126A,ABCA4; ADAMTS18; AIPL1; ATF6; ATOH7; BEST1; C1QTNF5; CABP4; CACNA1F; CACNA2D4; CAPN5; CEP83; CERKL; CFH; CHM; CLCC1; CLEC3B; CNGA1; CNGA3; CNGB3; COQ5; COQ8B; CRB1; CRX; CTNNA1; CTNND1; CYP4V2; DHDDS; DHX38; DNM1L; EFEMP1; ELOVL4; EYS; FBLN5; FZD4; GNAT1; GNAT2; GNB3; GPR143; GPR179; GRK1; GRM6; GUCA1A; GUCY2D; IDH3A; IDH3B; IGFBP7; IMPDH1; IMPG1; IMPG2; KCNJ13; KCNV2; KIAA1549; KIZ; LCA5; LRAT; LRIT3; LRP5; MAK; MAPKAPK3; MERTK; MIR204; MT-CO1; MT-CO3; MT-CYB; MT-ND1; MT-ND2; MT-ND4; MT-ND4L; NRL; NYX; OPN1LW; OPN1MW; P3H2; PAX6; PCARE; PDE6B; PDE6C; PDE6G; PDE6H; PLA2G5; PRCD; PROM1; PRPF3; PRPF31; PRPF8; PRPH2; RAB28; RAX2; RBP3; RD3; RDH12; RDH5; REEP6; RHO; RLBP1; RP1; RP1L1; RP2; RPE65; RPGRIP1; RS1; SAG; SAMD7; SLC24A1; SLC38A8; SNRNP200; SPATA7; TEAD1; THRB; TLCD3B; TOPORS; TRPM1; TSPAN12; TULP1; VCAN; ZNF408,0.0038328276197350758,True
15,Annotation,Visual cycle and phototransduction (VCPh),11,30,5,6.697,0.00035724045499425244,ATF6; CNGA3; CNGB3; CNNM4; PTPN23; RPGR,ABCA4; AIPL1; CABP4; CYP4V2; GNAT1; GNB1; GNB3; GRK1; GUCA1A; LRAT; NR2E3; OPN1SW; PDE6B; PDE6G; RBP3; RBP4; RDH12; RDH5; RGS9; RGS9BP; RHO; RLBP1; RP1; RPE65; SAG,0.0038328276197350758,True
3,Annotation,Transcriptional regulation,29,48,10,3.1753,0.0003724712670032219,ABCC6; AGXT; ANKRD17; BRAF; CDH23; CEP164; CEP83; COL4A4; COL4A5; COQ8B; CTNNB1; DNAJC30; EIF2B4; NPHP4; PNPLA6; RCBTB1; SDHB; STX3; TRAF3IP1,AHI1; ARL2BP; ATF6; ATOH7; ATXN1; ATXN7; BBS7; CEP290; CRX; EDNRB; EFEMP1; ERCC3; ERCC6; FZD4; GATAD2B; HMX1; IFT74; IKBKG; JAG1; MAK; MITF; NEUROD1; NMNAT1; NR2E3; NR2F1; NRL; PAX6; RAX2; SAMD7; SLC38A3; SNF8; TEAD1; TOPORS; TSFM; WFS1; ZNF408; ZNF423; ZNHIT3,0.003835447371033177,True
14,Category,CD/CRD,13,29,5,5.8621,0.0007639832895475698,ACO2; FRMD7; MCAT; NR2E3; OPN1SW; RGS9; RGS9BP; TMEM126A,ABCA4; ADAMTS18; ALMS1; ATF6; CACNA1F; CACNA2D4; CERKL; CNGA3; CNGB3; CRX; EYS; GUCA1A; GUCY2D; KCNV2; NMNAT1; PDE6C; PROM1; RAB28; RAX2; RCBTB1; RPGR; RPGRIP1; TLCD3B; TTLL5,0.007463529059426259,True
6,Multiple.phenotype.non.syndromic,Yes,25,61,10,2.8984,0.0007490027575143465,CABP4; CACNA2D4; CLCC1; GNB3; GPR179; GRK1; GRM6; IDH3B; LRIT3; MCOLN1; NYX; PRCD; RDH5; RIMS2; TRPM1,ABCA4; ABHD12; AIPL1; ALMS1; ATF6; BEST1; C1QTNF5; CDHR1; CEP164; CEP290; CFAP418; CNGA3; CNGB3; CRB1; CRX; CTNNA1; EYS; GUCA1A; GUCY2D; IFT140; IFT172; IMPDH1; IMPG1; IMPG2; INPP5E; KCNJ13; LRAT; MFSD8; MKS1; NMNAT1; NPHP1; NR2E3; OPN1LW; OPN1MW; PDE6C; PROM1; PRPH2; RAX2; RCBTB1; RDH12; RP1L1; RPE65; RPGR; RPGRIP1; SCAPER; SDCCAG8; SPATA7; TULP1; UBAP1L; WDR19; ZNF408,0.007463529059426259,True
0,Category,CD/CRD,63,29,11,2.6612,0.0009093309674424537,ALPK1; BEST1; C1QTNF5; CFH; CHM; CLCN2; CLEC3B; CNGA1; CTNNA1; DHX38; EFEMP1; ELOVL4; IDH3A; IGFBP7; IMPG1; IMPG2; KIAA1549; KIF3B; KIZ; KLHL7; MAK; MAPKAPK3; MERTK; MFRP; MFSD8; NRL; OAT; PCARE; PDE6G; PDSS1; PISD; PLA2G5; PRPF3; PRPF31; PRPF8; PRPH2; RBP3; RBP4; REEP6; RP1L1; RP2; RS1; RTN4IP1; SAMD7; SLC38A8; SLC6A6; SNRNP200; TEAD1; TIMP3; TRNT1; TUB; TUBGCP4,ADAM9; ALMS1; ATF6; CACNA1F; CACNA2D4; CDHR1; CERKL; CNGA3; CNGB3; CRX; DRAM2; NMNAT1; PDE6C; POC1B; RCBTB1; RPGR; RPGRIP1; UBAP1L,0.008661377464889371,True
13,Category,OA syndromic,15,95,9,2.7916,0.0011046558055628325,CLN3; CLN5; CLN8; CTSD; FDXR; PPT1,AFG3L2; AMPD2; ANKRD17; ANTXR1; AP3B2; ATAD3A; ATG7; ATP6V1A; ATXN1; B3GALNT2; BRAF; BTD; C19orf12; CCDC88A; CDC42; CISD2; CLCN3; CRIPT; CYFIP2; DDHD2; DIAPH1; DNAJC19; DNAJC30; EIF2B4; ELOVL1; EPRS1; FASTKD2; FDX2; GATAD2B; GJA1; HESX1; HIKESHI; IBA57; KIF1A; KLC2; LAMB1; LETM1; MAG; MFN2; MPZ; MT-ATP6; MT-CO2; MT-ND3; MT-ND5; MT-ND6; MT-TH; MTRFR; NADK2; NBAS; NDUFAF2; NDUFS2; NR2F1; OPA1; OPA3; PARS2; PCCB; PDXK; PNPT1; POLG; PPP1R21; PTPN23; PUF60; RAB3GAP1; RERE; RNF170; RTN4IP1; SDHA; SDHB; SERAC1; SLC19A3; SLC25A46; SLC44A1; SLC52A2; SNF8; SNX10; SOX2; SPG7; SRD5A3; ST3GAL5; STAMBP; TFG; TIMM8A; TMEM126A; TRAPPC12; UCHL1; ZNHIT3,0.010265216144376565,True
6,Category,RP,25,77,11,2.5257,0.0012732063643800754,CABP4; CACNA1F; CACNA2D4; GNAT1; GNB3; GPR179; GRK1; GRM6; LRIT3; MCOLN1; NYX; RDH5; RIMS2; TRPM1,AHI1; AIPL1; ARL2BP; ARL3; ARL6; BBS1; BBS2; CC2D2A; CEP83; CFAP410; CFAP418; CLN3; CLRN1; CNGA1; COQ2; COQ5; COQ8B; CRB1; DHDDS; DHX38; DYNC2H1; EYS; FLVCR1; HGSNAT; HK1; IDH3A; IFT140; IFT172; IMPDH1; IMPG2; KIAA1549; KIZ; KLHL7; LRAT; MAK; MERTK; MVK; NR2E3; NRL; OFD1; PCARE; PDE6G; PDSS1; POMGNT1; PRPF3; PRPF31; PRPF8; PRPH2; RAX2; RBP3; RCBTB1; RDH12; REEP6; RP1L1; RP2; RPE65; RPGR; SNRNP200; SPATA7; TMEM216; TOPORS; TTC8; TULP1; UBAP1L; USH2A; ZNF408,0.011549800591162113,True
1,Annotation,Mitochondria organisation,56,34,11,2.5536,0.001463659380225548,ABHD12; ACBD5; AMPD2; AP5Z1; ATXN1; ATXN7; BRAT1; C19orf12; COQ2; CYP2U1; DHX16; ELOVL1; EPRS1; FASTKD2; FBLN5; FLVCR1; GNB1; HIKESHI; HK1; JAG1; KIF1A; KLC2; LAMA1; LAMB1; MAG; MPZ; MTRFR; PDXK; PRPS1; RNF170; SACS; SLC19A3; SLC44A1; SLC52A2; SNF8; SPG11; SPTLC1; ST3GAL5; TFG; TPP1; TRAPPC12; TTPA; UCHL1; YARS1; ZFYVE26,AP3B1; ATAD3A; CLN8; COQ8B; DNM1L; HSD17B10; LETM1; MFF; MFSD8; MSTO1; MT-ND1; MT-ND2; MT-ND4; MT-ND5; MT-ND6; NDUFA12; NDUFAF2; NDUFS2; OPA1; PISD; POLG; RTN4IP1; TMEM126A,0.012968702880603112,True
12,Category,RP,16,77,8,2.8701,0.002362992116348656,ATG7; CRX; IQCB1; KCNJ13; LCA5; NMNAT1; RD3; TUBB4B,AHI1; ARL2BP; ARL3; ARL6; BBS1; BBS2; CC2D2A; CEP83; CERKL; CFAP410; CFAP418; CLCC1; CLN3; CLRN1; CNGA1; COQ2; COQ5; COQ8B; CYP4V2; DHDDS; DHX38; DYNC2H1; EYS; FLVCR1; HGSNAT; HK1; IDH3A; IDH3B; IFT140; IFT172; IMPG2; KIAA1549; KIZ; KLHL7; MAK; MERTK; MVK; NR2E3; NRL; OFD1; PCARE; PDE6B; PDE6G; PDSS1; POMGNT1; PRCD; PRPF3; PRPF31; PRPF8; PRPH2; RAX2; RBP3; RCBTB1; REEP6; RHO; RLBP1; RP1; RP1L1; RP2; RPGR; SAG; SLC24A1; SNRNP200; TMEM216; TOPORS; TTC8; UBAP1L; USH2A; ZNF408,0.020461363552928134,True
5,Annotation,Autophagic and endolysosomal pathway (AEL),26,56,9,2.7321,0.0024907833992348903,BLOC1S3; BLOC1S5; BLOC1S6; DCT; DIAPH1; DTNBP1; EDNRB; GPR143; HPS3; HPS5; HPS6; LRMDA; MITF; SLC24A5; STN1; TYR; TYRP1,ACBD5; ALMS1; AP3B2; AP5Z1; ARSG; ATG7; ATP6V1A; C19orf12; CDC42; CHM; CLCN2; CLCN3; CLN3; CLN5; CLN8; CTSD; DNM1L; DRAM2; HGSNAT; LAMP2; LRP2; LRP5; MAPKAPK3; MCOLN1; MERTK; MFN2; MFSD8; MYO7A; NDP; OPA1; PEX2; PLA2G5; PPP1R21; PPT1; PTPN23; SAG; SGSH; SLC25A46; SNF8; SNX10; SPG11; TPP1; TREX1; TUB; TULP1; VPS13B; ZFYVE26,0.02108863278018874,True
15,Cat,Non-syndromic,11,127,8,2.5311,0.002827705708573279,CNNM4; PTPN23; RPGR,ABCA4; ADAM9; ADAMTS18; AIPL1; ATOH7; BEST1; C1QTNF5; CABP4; CACNA1F; CACNA2D4; CAPN5; CDHR1; CEP83; CERKL; CFH; CHM; CLCC1; CLEC3B; CNGA1; COQ5; COQ8B; CRB1; CRX; CTNNA1; CTNND1; CYP4V2; DHDDS; DHX38; DNM1L; DRAM2; EFEMP1; ELOVL4; EYS; FBLN5; FZD4; GNAT1; GNB3; GPR143; GPR179; GRK1; GRM6; GUCA1A; GUCY2D; IDH3A; IDH3B; IGFBP7; IMPDH1; IMPG1; IMPG2; KCNJ13; KCNV2; KIAA1549; KIZ; LCA5; LRAT; LRIT3; LRP5; MAK; MAPKAPK3; MCAT; MERTK; MIR204; MT-CO1; MT-CO3; MT-CYB; MT-ND1; MT-ND2; MT-ND4; MT-ND4L; NR2E3; NRL; NYX; OPN1SW; P3H2; PAX6; PCARE; PDE6B; PDE6G; PLA2G5; POC1B; PRCD; PROM1; PRPF3; PRPF31; PRPF8; PRPH2; RAB28; RAX2; RBP3; RD3; RDH12; RDH5; REEP6; RGS9; RGS9BP; RHO; RLBP1; RP1; RP1L1; RP2; RPE65; RPGRIP1; RS1; SAG; SAMD7; SLC24A1; SLC38A8; SNRNP200; SPATA7; TEAD1; THRB; TLCD3B; TOPORS; TRPM1; TSPAN12; TULP1; UBAP1L; VCAN; ZNF408,0.023420779890574332,True
